id,value
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittacidae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittacidae.family_Neotropical_parrot,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittacidae.family_Neotropical_parrot.family_Androglossini,8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittacidae.family_Neotropical_parrot.family_Arini_(tribe),8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittacidae.family_Psittacinae,7
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Agapornithinae,7
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Loriinae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Loriinae.family_Lories_and_lorikeets,8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Pezoporini,7
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Platycercinae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Platycercinae.family_Broad-tailed_parrot,8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Psittaculinae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Psittaculinae.family_Polytelini,8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittaculidae.family_Psittaculinae.family_Psittaculini,8
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittrichasiidae,
kingdom_Animal.phylum_Chordate.class_Bird.order_Parrot.family_True_parrot.family_Psittrichasiidae.family_Vasa_parrot,7
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine,
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Acanthizidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Acrocephalidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_American_sparrow,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Antbird,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Artamidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Bird-of-paradise,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Bowerbird,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Bulbul,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Calcariidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Cardinal_(bird),5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Cettiidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Cisticolidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Corvidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Cotinga,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Cuckooshrike,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Dipper,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Drongo,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Emberizidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Estrildid_finch,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Finch,
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Finch.family_Carduelinae,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Flowerpecker,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Gnatcatcher,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Hawaiian_honeycreeper,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Honeyeater,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Icterid,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Kinglet,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Lark,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Leiothrichidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Locustellidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Manakin,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Mimid,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Monarch_flycatcher,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Motacillidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_New_World_warbler,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Nuthatch,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Old_World_babbler,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Old_World_flycatcher,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Old_World_oriole,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Ovenbird_(family),
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Ovenbird_(family).family_Woodcreeper,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Pardalote,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Pellorneidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Petroicidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Phylloscopidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Pitta,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Ploceidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Rhipiduridae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Shrike,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Sparrow,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Starling,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Sunbird,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Swallow,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Sylviidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Sylvioidea,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Tanager,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Thrush_(bird),5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Tit_(bird),5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Tityridae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Treecreeper,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Tyrant_flycatcher,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Viduidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Vireo,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_White-eye,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.family_Wren,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.order_Songbird,
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.order_Songbird.family_Certhioidea,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.order_Songbird.order_Passerida,
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.order_Songbird.order_Passerida.family_Passerida,7
kingdom_Animal.phylum_Chordate.class_Bird.order_Passerine.order_Tyranni,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Pelecaniformes,
kingdom_Animal.phylum_Chordate.class_Bird.order_Pelecaniformes.family_Heron,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Penguin,
kingdom_Animal.phylum_Chordate.class_Bird.order_Penguin.family_Penguin,
kingdom_Animal.phylum_Chordate.class_Bird.order_Penguin.family_Penguin.family_Palaeeudyptinae,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Penguin.family_Penguin.family_Palaeospheniscus,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Phoenicopteriformes,4
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes,
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Lybiidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Megalaimidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Toucan,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Woodpecker,
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Woodpecker.family_Dendropicini,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Piciformes.family_Woodpecker.family_Picinae,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Procellariiformes,
kingdom_Animal.phylum_Chordate.class_Bird.order_Procellariiformes.family_Albatross,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Procellariiformes.family_Procellariidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Procellariiformes.family_Storm_petrel,
kingdom_Animal.phylum_Chordate.class_Bird.order_Procellariiformes.family_Storm_petrel.family_Hydrobatinae,6
kingdom_Animal.phylum_Chordate.class_Bird.order_Sandgrouse,4
kingdom_Animal.phylum_Chordate.class_Bird.order_Stork,
kingdom_Animal.phylum_Chordate.class_Bird.order_Stork.family_Stork,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Struthionidae,4
kingdom_Animal.phylum_Chordate.class_Bird.order_Suliformes,
kingdom_Animal.phylum_Chordate.class_Bird.order_Suliformes.family_Cormorant,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Suliformes.family_Frigatebird,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Suliformes.family_Sulidae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Tinamou,
kingdom_Animal.phylum_Chordate.class_Bird.order_Tinamou.family_Nothurinae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Tinamou.family_Tinaminae,5
kingdom_Animal.phylum_Chordate.class_Bird.order_Trogon,4
kingdom_Animal.phylum_Chordate.class_Bird.order_Wader,4
kingdom_Animal.phylum_Chordate.class_Cephalaspidomorphi,3
kingdom_Animal.phylum_Chordate.class_Chondrichthyes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.family_Eagle_ray,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.family_Skate_(fish),5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Batoidea,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Carpet_shark,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Electric_ray,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Carcharhiniformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Carcharhiniformes.family_Catshark,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Carcharhiniformes.family_Hammerhead_shark,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Carcharhiniformes.family_Houndshark,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Carcharhiniformes.family_Requiem_shark,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Hexanchiformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Hexanchiformes.family_Cow_shark,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Lamniformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Shark.order_Lamniformes.family_Lamnidae,7
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Squaliformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Squaliformes.family_Centrophoridae,6
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Elasmobranchii.order_Squaliformes.family_Etmopteridae,6
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Holocephali,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.class_Holocephali.order_Chimaera,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.order_Myliobatiformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.order_Myliobatiformes.family_Eagle_ray,5
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.order_Rajiformes,
kingdom_Animal.phylum_Chordate.class_Chondrichthyes.order_Rajiformes.family_Skate_(fish),5
kingdom_Animal.phylum_Chordate.class_Diapsid,3
kingdom_Animal.phylum_Chordate.class_Lissamphibia,3
kingdom_Animal.phylum_Chordate.class_Mammal,
kingdom_Animal.phylum_Chordate.class_Mammal.class_Eutheria,
kingdom_Animal.phylum_Chordate.class_Mammal.class_Eutheria.order_Boreoeutheria,5
kingdom_Animal.phylum_Chordate.class_Mammal.class_Eutheria.order_Euarchontoglires,5
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial,
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.family_Thylacinidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Australidelphia,5
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia,
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.family_Macropodidae,
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.family_Macropodidae.family_Macropodinae,7
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.family_Petauridae,6
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.family_Phalangeridae,6
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.family_Potoroidae,6
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.order_Macropodiformes,6
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Diprotodontia.order_Vombatiformes,6
kingdom_Animal.phylum_Chordate.class_Mammal.class_Marsupial.order_Shrew_opossum,5
kingdom_Animal.phylum_Chordate.class_Mammal.class_Metatheria,4
kingdom_Animal.phylum_Chordate.class_Mammal.class_Theria,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Balaenidae,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Macraucheniidae,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Oceanic_dolphin,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Pangolin,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Porpoise,4
kingdom_Animal.phylum_Chordate.class_Mammal.family_Rorqual,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Afrosoricida,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Afrosoricida.family_Golden_mole,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Afrotheria,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Free-tailed_bat,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Leaf-nosed_bat,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Leaf-nosed_bat.family_Vampire_bat,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Megabat,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Megabat.family_Pteropodinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Vesper_bat,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.family_Vesper_bat.family_Vespertilioninae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.order_Microbat,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Bat.order_Microbat.family_Noctilionoidea,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Bear,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Canidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Canidae.family_Caninae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Eared_seal,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Eared_seal.family_Fur_seal,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Eared_seal.family_Sea_lion,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Earless_seal,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Earless_seal.family_Lobodontini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Eupleridae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Felidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Felidae.family_Felinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Felidae.family_Machairodontinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Felidae.family_Pantherinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Hyena,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Mongoose,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Mustelidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Mustelidae.family_Mustelinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Mustelidae.family_Otter,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Musteloidea,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Pinniped,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Procyonidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Skunk,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Viverridae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.family_Viverridae.family_Viverrinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.order_Caniformia,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.order_Feliformia,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.order_Pinniped,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivora.order_Pinniped.family_Fur_seal,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Carnivore,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea.order_Archaeoceti,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea.order_Archaeoceti.family_Basilosauridae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea.order_Baleen_whale,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea.order_Toothed_whale,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cetacea.order_Toothed_whale.family_River_dolphin,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cimolesta,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cingulata,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cingulata.family_Armadillo,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Cingulata.family_Armadillo.family_Dasypus,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Condylarth,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Condylarth.family_Arctocyonidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Dasyuridae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Dasyuridae.family_Dasyurinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Dasyuridae.family_Dasyurini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Dasyuridae.family_Phascogalini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Dasyuridae.family_Sminthopsinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Dasyuromorphia.family_Thylacinidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Erinaceidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Erinaceidae.family_Erinaceidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Antilocapridae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Alcelaphinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Antilopinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Bovinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Caprinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Duiker,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Bovidae.family_Grazing_antelope,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Camelid,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Camelid.family_Camelini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Deer,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Deer.family_Capreolinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Deer.family_Cervinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Giraffidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Hippopotamidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Merycoidodontoidea,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Peccary,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Protoceratidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.family_Suidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.order_Ruminantia,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Even-toed_ungulate.order_Ruminantia.order_Pecora,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Gondwanatheria,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Lagomorpha,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Lagomorpha.family_Leporidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Laurasiatheria,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Monotreme,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Monotreme.family_Echidna,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Djadochtatheriidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Eobaataridae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Neoplagiaulacidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Paulchoffatiidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Pinheirodontidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Ptilodontidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Ptilodontoidea,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.family_Taeniolabidoidea,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Multituberculata.order_Cimolodonta,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Notoungulata,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Odd-toed_ungulate,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Odd-toed_ungulate.family_Equidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Odd-toed_ungulate.family_Equidae.family_Anchitheriinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Odd-toed_ungulate.family_Rhinoceros,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Odd-toed_ungulate.family_Tapir,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Opossum,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Opossum.family_Opossum,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Opossum.family_Opossum.family_Didelphinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Pangolin,4
kingdom_Animal.phylum_Chordate.class_Mammal.order_Peramelemorphia,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Peramelemorphia.family_Peramelidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Pilosa,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Pilosa.order_Anteater,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Pilosa.order_Sloth,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Ape,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Ape.family_Proconsulidae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Atelidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Callitrichidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Cebidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Galago,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Gibbon,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Hominidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Hominidae.family_Homininae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Hominidae.family_Hominini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Hominidae.family_Ponginae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Lorisidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Lorisidae.family_Perodicticinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Night_monkey,5
